test_prec,test_recall,test_f1,test_acc,test_loss,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss,dataset_name,model_name,batch_size,number_of_epochs,learning_rate,weight_decay,remove_features,remove_edges,graph_enhancement,feature_enhancement,predefined_enhancement,date_time,args,best_epoch,experiment_duration,experiment_name,comment,model,link_prediction
0.8201461449348254,0.8203868590727663,0.8194342072648068,0.8203868590727663,,1.0,1.0,0.049548964947462,0.795,0.7940061176710984,0.5441648364067078,dblp,,64,5000,0.005,0.001,0.0,0.0,0,0,none,2024-06-29 09:45:51.827068,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:01.877532",2024-06-29 01:59:49.829868 exp 133,Increasing Levels of feature sparsity,,
0.8363216687058118,0.8351243475591035,0.8340934237623302,0.8351243475591035,,0.9975,0.9974961950613448,0.0432357676327228,0.8,0.7993320108021789,0.5127888917922974,dblp,,64,5000,0.005,0.001,0.0,0.0,0,1,none,2024-06-29 09:49:48.376313,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:03.474315",2024-06-29 01:59:49.829868 exp 134,Increasing Levels of feature sparsity,,
0.7719687008644018,0.7734111145225668,0.7720348041868792,0.7734111145225668,,1.0,1.0,0.0746489688754081,0.745,0.7427829397649497,0.6563611030578613,dblp,,64,5000,0.005,0.001,0.0,0.0,0,2,none,2024-06-29 09:54:00.143918,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:55:48.255886",2024-06-29 01:59:49.829868 exp 135,Increasing Levels of feature sparsity,,
0.7727086213092769,0.7727970525023027,0.7716148283478859,0.7727970525023027,,1.0,1.0,0.1203735992312431,0.745,0.7440486507656187,0.6668049693107605,dblp,,64,5000,0.005,0.001,0.0,0.0,0,3,none,2024-06-29 09:58:11.264009,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:55:48.903424",2024-06-29 01:59:49.829868 exp 136,Increasing Levels of feature sparsity,,
0.7984727293738078,0.7976665643229967,0.7958586702715591,0.7976665643229967,,0.9775,0.977493791955854,0.1173132732510566,0.76,0.7567752360858893,0.6378557085990906,dblp,,64,5000,0.005,0.001,0.0,0.25,0,0,none,2024-06-29 10:01:48.364926,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.25, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:56:22.922528",2024-06-29 01:59:49.829868 exp 137,Increasing Levels of feature sparsity,,
0.7970640521768485,0.7967454712926005,0.7948288561014526,0.7967454712926005,,0.9725,0.9725790107159498,0.1181131154298782,0.75,0.7468041901749474,0.6315255165100098,dblp,,64,5000,0.005,0.001,0.0,0.25,0,1,none,2024-06-29 10:05:24.859086,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.25, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:23.529280",2024-06-29 01:59:49.829868 exp 138,Increasing Levels of feature sparsity,,
0.7444157554360167,0.7420939514891004,0.7389352323723515,0.7420939514891004,,0.985,0.9850344646226692,0.1352561861276626,0.705,0.7025538126951326,0.7515937089920044,dblp,,64,5000,0.005,0.001,0.0,0.25,0,2,none,2024-06-29 10:09:13.432337,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.25, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:56:11.450116",2024-06-29 01:59:49.829868 exp 139,Increasing Levels of feature sparsity,,
0.7953789556220259,0.7942892232115444,0.7927047747325549,0.7942892232115444,,0.985,0.9849843493319408,0.1102566123008728,0.7625,0.7603604156951426,0.6166507601737976,dblp,,64,5000,0.005,0.001,0.0,0.25,0,3,none,2024-06-29 10:12:56.757362,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.25, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:56:16.698456",2024-06-29 01:59:49.829868 exp 140,Increasing Levels of feature sparsity,,
0.7922448465279213,0.7890696960393,0.7867513394721554,0.7890696960393,,0.9675,0.9675172098824336,0.2282111793756485,0.7475,0.7437692530810085,0.739208459854126,dblp,,64,5000,0.005,0.001,0.0,0.5,0,0,none,2024-06-29 10:15:49.285794,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.5, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:57:07.494990",2024-06-29 01:59:49.829868 exp 141,Increasing Levels of feature sparsity,,
0.7327854557379179,0.7307338041142155,0.7285812608446213,0.7307338041142155,,0.98,0.9799548466553312,0.1777606606483459,0.7,0.6976923773488175,0.8276628851890564,dblp,,64,5000,0.005,0.001,0.0,0.5,0,1,none,2024-06-29 10:18:45.290236,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.5, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:57:04.018992",2024-06-29 01:59:49.829868 exp 142,Increasing Levels of feature sparsity,,
0.7818174676823084,0.7804728277556033,0.777682179533711,0.7804728277556033,,0.9625,0.962435508335011,0.197087287902832,0.74,0.7361348252355113,0.7558151483535767,dblp,,64,5000,0.005,0.001,0.0,0.5,0,2,none,2024-06-29 10:21:42.459392,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.5, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",15.0,"-1 day, 23:57:02.854380",2024-06-29 01:59:49.829868 exp 143,Increasing Levels of feature sparsity,,
0.7421099509248759,0.7402517654283083,0.7378308904110407,0.7402517654283083,,0.97,0.9700198217786818,0.2376003414392471,0.6725,0.669330226564373,0.855482816696167,dblp,,64,5000,0.005,0.001,0.0,0.5,0,3,none,2024-06-29 10:24:40.954137,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.5, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:57:01.528716",2024-06-29 01:59:49.829868 exp 144,Increasing Levels of feature sparsity,,
0.7828465095647114,0.7823150138163955,0.7795399136081539,0.7823150138163955,,0.9975,0.9974961950613448,0.0959413796663284,0.76,0.7580653738311643,0.6536507606506348,dblp,,64,5000,0.005,0.001,0.1,0.0,0,0,none,2024-06-29 10:28:44.116337,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:55:56.861715",2024-06-29 01:59:49.829868 exp 145,Increasing Levels of feature sparsity,,
0.8182432673219239,0.8173165489714461,0.8163028302557507,0.8173165489714461,,0.9975,0.9974961950613448,0.0536837615072727,0.7925,0.7918791727350873,0.5601897239685059,dblp,,64,5000,0.005,0.001,0.1,0.0,0,1,none,2024-06-29 10:32:41.634219,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:56:02.505803",2024-06-29 01:59:49.829868 exp 146,Increasing Levels of feature sparsity,,
0.7879470380210997,0.7890696960393,0.786732494722919,0.7890696960393,,0.9975,0.9974961950613448,0.1083248928189277,0.765,0.7630223652922041,0.6270135641098022,dblp,,64,5000,0.005,0.001,0.1,0.0,0,2,none,2024-06-29 10:36:51.729445,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.0, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:55:49.928283",2024-06-29 01:59:49.829868 exp 147,Increasing Levels of feature sparsity,,
0.8226213644804855,0.8231501381639545,0.8214729628747269,0.8231501381639545,,0.9975,0.9974961950613448,0.0359486266970634,0.8125,0.8111911405522416,0.5442447066307068,dblp,,64,5000,0.005,0.001,0.1,0.0,0,3,none,2024-06-29 10:40:58.734914,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.0, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:55:53.018131",2024-06-29 01:59:49.829868 exp 148,Increasing Levels of feature sparsity,,
0.7726682395371876,0.7737181455326988,0.7714037312403593,0.7737181455326988,,0.9925,0.9925067432041506,0.1516908109188079,0.7675,0.7651719046997667,0.7171111106872559,dblp,,64,5000,0.005,0.001,0.1,0.25,0,0,none,2024-06-29 10:44:36.894313,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.25, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:21.864323",2024-06-29 01:59:49.829868 exp 149,Increasing Levels of feature sparsity,,
0.7857831871900509,0.7872275099785079,0.7850134188623378,0.7872275099785079,,0.9875,0.9874735322073556,0.1268254220485687,0.7775,0.7736209057258074,0.64948570728302,dblp,,64,5000,0.005,0.001,0.1,0.25,0,1,none,2024-06-29 10:48:12.170503,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.25, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:56:24.747629",2024-06-29 01:59:49.829868 exp 150,Increasing Levels of feature sparsity,,
0.7821782767473544,0.7841571998771876,0.781524331330675,0.7841571998771876,,0.9875,0.9875146006051808,0.1302329301834106,0.78,0.7772000045697799,0.6438239216804504,dblp,,64,5000,0.005,0.001,0.1,0.25,0,2,none,2024-06-29 10:51:53.793471,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.25, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:18.400635",2024-06-29 01:59:49.829868 exp 151,Increasing Levels of feature sparsity,,
0.7842108035863646,0.7859993859379797,0.7842322062072714,0.7859993859379797,,0.9875,0.9875433407678402,0.1302484571933746,0.7875,0.7854999439666548,0.6490268111228943,dblp,,64,5000,0.005,0.001,0.1,0.25,0,3,none,2024-06-29 10:55:35.608977,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.25, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:18.208148",2024-06-29 01:59:49.829868 exp 152,Increasing Levels of feature sparsity,,
0.6865066580877871,0.6816088424930918,0.6771771561802206,0.6816088424930918,,0.9825,0.9825356037151703,0.1956469863653183,0.6675,0.6626250365308354,0.9310978055000304,dblp,,64,5000,0.005,0.001,0.1,0.5,0,0,none,2024-06-29 10:58:35.420955,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.5, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:57:00.211825",2024-06-29 01:59:49.829868 exp 153,Increasing Levels of feature sparsity,,
0.7610987926880818,0.7595947190666257,0.7563715956761596,0.7595947190666257,,0.98,0.9800517818624116,0.2090721130371093,0.74,0.7352107719216252,0.8463791012763977,dblp,,64,5000,0.005,0.001,0.1,0.5,0,1,none,2024-06-29 11:01:26.663954,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.5, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:57:08.780737",2024-06-29 01:59:49.829868 exp 154,Increasing Levels of feature sparsity,,
0.6757391866204351,0.6739330672397912,0.667648655328661,0.6739330672397912,,0.9925,0.9925112843014182,0.1719782054424286,0.675,0.6658880882797813,0.9425631165504456,dblp,,64,5000,0.005,0.001,0.1,0.5,0,2,none,2024-06-29 11:04:29.662439,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.5, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:56:57.025405",2024-06-29 01:59:49.829868 exp 155,Increasing Levels of feature sparsity,,
0.6776831392010138,0.6742400982499233,0.6676253436154592,0.6742400982499233,,0.99,0.9900207639421654,0.2210376411676406,0.665,0.6543033032428288,0.9389721751213074,dblp,,64,5000,0.005,0.001,0.1,0.5,0,3,none,2024-06-29 11:07:32.786283,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.5, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",11.0,"-1 day, 23:56:56.900030",2024-06-29 01:59:49.829868 exp 156,Increasing Levels of feature sparsity,,
0.808389884811699,0.8087196806877495,0.8070807872003677,0.8087196806877495,,0.9975,0.9974961950613448,0.0608754716813564,0.7575,0.7556570258781252,0.6282597184181213,dblp,,64,5000,0.005,0.001,0.2,0.0,0,0,none,2024-06-29 11:11:31.691618,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:56:01.118502",2024-06-29 01:59:49.829868 exp 157,Increasing Levels of feature sparsity,,
0.8096280918936253,0.8087196806877495,0.8076701739010427,0.8087196806877495,,0.9975,0.9974961950613448,0.0634942427277565,0.765,0.7648459248035518,0.6043723821640015,dblp,,64,5000,0.005,0.001,0.2,0.0,0,1,none,2024-06-29 11:15:28.873044,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:56:02.842544",2024-06-29 01:59:49.829868 exp 158,Increasing Levels of feature sparsity,,
0.8026666217268341,0.802886091495241,0.8006719316137705,0.802886091495241,,0.9975,0.9974961950613448,0.0770804286003112,0.77,0.767823399423597,0.6128056049346924,dblp,,64,5000,0.005,0.001,0.2,0.0,0,2,none,2024-06-29 11:19:37.248006,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.0, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:55:51.648825",2024-06-29 01:59:49.829868 exp 159,Increasing Levels of feature sparsity,,
0.8078328566945139,0.8087196806877495,0.8065223335171051,0.8087196806877495,,0.9975,0.9974961950613448,0.0699428617954254,0.775,0.7726401801887074,0.61151522397995,dblp,,64,5000,0.005,0.001,0.2,0.0,0,3,none,2024-06-29 11:23:45.058346,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.0, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:55:52.213415",2024-06-29 01:59:49.829868 exp 160,Increasing Levels of feature sparsity,,
0.7713622179713419,0.7727970525023027,0.7694067287919933,0.7727970525023027,,0.985,0.9850357870458586,0.1982728540897369,0.7525,0.7492436156091457,0.7411041855812073,dblp,,64,5000,0.005,0.001,0.2,0.25,0,0,none,2024-06-29 11:27:21.684644,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.25, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:23.397667",2024-06-29 01:59:49.829868 exp 161,Increasing Levels of feature sparsity,,
0.7138053699745054,0.7126189745164262,0.707734854064926,0.7126189745164262,,0.9975,0.9974987746463184,0.2007165104150772,0.6575,0.6509655725798599,0.8621258735656738,dblp,,64,5000,0.005,0.001,0.2,0.25,0,1,none,2024-06-29 11:31:02.774384,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.25, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:56:18.934252",2024-06-29 01:59:49.829868 exp 162,Increasing Levels of feature sparsity,,
0.7080474764838065,0.7086275713847099,0.7042075785500274,0.7086275713847099,,0.9925,0.9924879445449066,0.166495531797409,0.6475,0.6441462979168989,0.8640456199645996,dblp,,64,5000,0.005,0.001,0.2,0.25,0,2,none,2024-06-29 11:34:48.136042,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.25, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:56:14.662419",2024-06-29 01:59:49.829868 exp 163,Increasing Levels of feature sparsity,,
0.6969534227468251,0.6969603929996929,0.692227340138023,0.6969603929996929,,0.99,0.989977650634722,0.174776017665863,0.6475,0.6444377044999315,0.8834602236747742,dblp,,64,5000,0.005,0.001,0.2,0.25,0,3,none,2024-06-29 11:38:34.728383,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.25, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:56:13.431768",2024-06-29 01:59:49.829868 exp 164,Increasing Levels of feature sparsity,,
0.671463708616349,0.6693276020878108,0.6625197411184407,0.6693276020878108,,0.9775,0.977595868408608,0.2398337572813034,0.655,0.6485896746027442,0.982899248600006,dblp,,64,5000,0.005,0.001,0.2,0.5,0,0,none,2024-06-29 11:41:33.458491,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.5, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:57:01.293966",2024-06-29 01:59:49.829868 exp 165,Increasing Levels of feature sparsity,,
0.6850247621938893,0.6828369665336199,0.6767580563750062,0.6828369665336199,,0.985,0.9849481296064524,0.2246700078248977,0.655,0.6495100636389983,0.9961395859718324,dblp,,64,5000,0.005,0.001,0.2,0.5,0,1,none,2024-06-29 11:44:29.895243,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.5, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:57:03.587210",2024-06-29 01:59:49.829868 exp 166,Increasing Levels of feature sparsity,,
0.7220989969647901,0.7199877187595947,0.7130267273250629,0.7199877187595947,,0.9525,0.9528801786459704,0.2801759243011474,0.7025,0.6944021531457721,0.8765000104904175,dblp,,64,5000,0.005,0.001,0.2,0.5,0,2,none,2024-06-29 11:47:25.616451,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.5, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:57:04.302771",2024-06-29 01:59:49.829868 exp 167,Increasing Levels of feature sparsity,,
0.7223640543896738,0.7202947497697267,0.7133194936115883,0.7202947497697267,,0.9525,0.9528801786459704,0.2801717519760132,0.7,0.6920505571284974,0.8784560561180115,dblp,,64,5000,0.005,0.001,0.2,0.5,0,3,none,2024-06-29 11:50:21.283684,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.5, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:57:04.356814",2024-06-29 01:59:49.829868 exp 168,Increasing Levels of feature sparsity,,
0.7452841799455043,0.7448572305802886,0.7415250978909848,0.7448572305802886,,0.9975,0.9974961950613448,0.1197687089443206,0.715,0.7136941460376215,0.7336115837097168,dblp,,64,5000,0.005,0.001,0.3,0.0,0,0,none,2024-06-29 11:54:25.537213,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.3, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:55:55.770537",2024-06-29 01:59:49.829868 exp 169,Increasing Levels of feature sparsity,,
0.7585250910427861,0.7562173779551735,0.7546666486297271,0.7562173779551735,,0.995,0.9949973525963466,0.1128087043762207,0.7225,0.7200967792945886,0.6973497867584229,dblp,,64,5000,0.005,0.001,0.3,0.0,0,1,none,2024-06-29 11:58:25.925393,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.3, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",12.0,"-1 day, 23:55:59.635942",2024-06-29 01:59:49.829868 exp 170,Increasing Levels of feature sparsity,,
0.7432768169729306,0.7448572305802886,0.7413690954499608,0.7448572305802886,,0.9975,0.9974961950613448,0.1439986675977707,0.715,0.7124279608674625,0.7526726722717285,dblp,,64,5000,0.005,0.001,0.3,0.0,0,2,none,2024-06-29 12:02:38.142651,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.3, remove_edges=0.0, graph_enhancement=0, feature_enhancement=2, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:55:47.806789",2024-06-29 01:59:49.829868 exp 171,Increasing Levels of feature sparsity,,
0.7886721078294902,0.789376727049432,0.7871425681170875,0.789376727049432,,0.9975,0.9974961950613448,0.0720875039696693,0.7825,0.7798966628383565,0.6173639893531799,dblp,,64,5000,0.005,0.001,0.3,0.0,0,3,none,2024-06-29 12:06:45.520488,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.3, remove_edges=0.0, graph_enhancement=0, feature_enhancement=3, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",14.0,"-1 day, 23:55:52.646303",2024-06-29 01:59:49.829868 exp 172,Increasing Levels of feature sparsity,,
0.697676210728533,0.6929689898679766,0.6846160958673437,0.6929689898679766,,0.995,0.9949948706512042,0.2179833650588989,0.645,0.6385307033077955,0.8928720951080322,dblp,,64,5000,0.005,0.001,0.3,0.25,0,0,none,2024-06-29 12:10:27.976223,"Namespace(dataset_name='dblp', model='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.3, remove_edges=0.25, graph_enhancement=0, feature_enhancement=0, link_prediction=0, predefined_enhancement='none', seed=42, comment='Increasing Levels of feature sparsity')",13.0,"-1 day, 23:56:17.568715",2024-06-29 01:59:49.829868 exp 173,Increasing Levels of feature sparsity,,
